Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Status,brand,name,defaultimage,baseprice,shoetype,usagetype
calibrate-runner,Calibrate Runner,<p>Puma Calibrate Runner. Category: Running.</p>,Puma,running_shoe,"running_shoe, sport, puma",TRUE,Color,Black/White,Size,US 7.5,PUMA-CALIBRATER-BLACK/-US7.,500,shopify,100,deny,manual,2070000,2484000,TRUE,TRUE,https://images.unsplash.com/photo-1595950653106-6c9ebd614d3a?w=400,1,Calibrate Runner,FALSE,Calibrate Runner | Puma,Buy Calibrate Runner by Puma. Type: running_shoe. Usage: sport.,active,Puma,Calibrate Runner,https://images.unsplash.com/photo-1595950653106-6c9ebd614d3a?w=400,2070000,running_shoe,sport
574,574,<p>New Balance 574. Category: Casual.</p>,New Balance,sneaker,"sneaker, casual, new balance",TRUE,Color,Grey,Size,US 7.5,NEWBALAN-574-GREY-US7.,500,shopify,100,deny,manual,1840000,2208000,TRUE,TRUE,https://images.unsplash.com/photo-1600185365483-26d7a4cc7519?w=400,1,574,FALSE,574 | New Balance,Buy 574 by New Balance. Type: sneaker. Usage: casual.,active,New Balance,574,https://images.unsplash.com/photo-1600185365483-26d7a4cc7519?w=400,1840000,sneaker,casual
mindblower,Mindblower,<p>Fila Mindblower. Category: Fashion.</p>,Fila,sneaker,"sneaker, casual, fila",TRUE,Color,Grey/Pink,Size,US 9.5,FILA-MINDBLOWER-GREY/P-US9.,500,shopify,100,deny,manual,1725000,2070000,TRUE,TRUE,https://images.unsplash.com/photo-1460353581641-37baddab0fa2?w=400,1,Mindblower,FALSE,Mindblower | Fila,Buy Mindblower by Fila. Type: sneaker. Usage: casual.,active,Fila,Mindblower,https://images.unsplash.com/photo-1460353581641-37baddab0fa2?w=400,1725000,sneaker,casual
summits-new-world,Summits - New World,<p>Skechers Summits - New World. Category: Walking.</p>,Skechers,sneaker,"sneaker, casual, skechers",TRUE,Color,Black,Size,US 10,SKECHERS-SUMMITS-NE-BLACK-US10,500,shopify,100,deny,manual,1357000,1628400,TRUE,TRUE,https://images.unsplash.com/photo-1525966222134-fcfa99b8ae77?w=400,1,Summits - New World,FALSE,Summits - New World | Skechers,Buy Summits - New World by Skechers. Type: sneaker. Usage: casual.,active,Skechers,Summits - New World,https://images.unsplash.com/photo-1525966222134-fcfa99b8ae77?w=400,1357000,sneaker,casual
air-force-1,Air Force 1,<p>Nike Air Force 1. Category: Casual.</p>,Nike,sneaker,"sneaker, casual, nike",TRUE,Color,White,Size,US 8,NIKE-AIRFORCE1-WHITE-US8,500,shopify,100,deny,manual,2070000,2484000,TRUE,TRUE,https://images.unsplash.com/photo-1600185365483-26d7a4cc7519?w=400,1,Air Force 1,FALSE,Air Force 1 | Nike,Buy Air Force 1 by Nike. Type: sneaker. Usage: casual.,active,Nike,Air Force 1,https://images.unsplash.com/photo-1600185365483-26d7a4cc7519?w=400,2070000,sneaker,casual
adizero-adios-5,Adizero Adios 5,<p>Adidas Adizero Adios 5. Category: Running.</p>,Adidas,running_shoe,"running_shoe, sport, adidas",TRUE,Color,Blue,Size,US 10.5,ADIDAS-ADIZEROADI-BLUE-US10,500,shopify,100,deny,manual,3220000,3864000,TRUE,TRUE,https://images.unsplash.com/photo-1595950653106-6c9ebd614d3a?w=400,1,Adizero Adios 5,FALSE,Adizero Adios 5 | Adidas,Buy Adizero Adios 5 by Adidas. Type: running_shoe. Usage: sport.,active,Adidas,Adizero Adios 5,https://images.unsplash.com/photo-1595950653106-6c9ebd614d3a?w=400,3220000,running_shoe,sport
nano-9,Nano 9,<p>Reebok Nano 9. Category: Training.</p>,Reebok,training_shoe,"training_shoe, sport, reebok",TRUE,Color,Black/White,Size,US 7,REEBOK-NANO9-BLACK/-US7,500,shopify,100,deny,manual,2990000,3588000,TRUE,TRUE,https://images.unsplash.com/photo-1542291026-7eec264c27ff?w=400,1,Nano 9,FALSE,Nano 9 | Reebok,Buy Nano 9 by Reebok. Type: training_shoe. Usage: sport.,active,Reebok,Nano 9,https://images.unsplash.com/photo-1542291026-7eec264c27ff?w=400,2990000,training_shoe,sport
slip-on,Slip-On,<p>Vans Slip-On. Category: Casual.</p>,Vans,sneaker,"sneaker, casual, vans",TRUE,Color,Black/White,Size,US 10,VANS-SLIP-ON-BLACK/-US10,500,shopify,100,deny,manual,1150000,1380000,TRUE,TRUE,https://images.unsplash.com/photo-1595950653106-6c9ebd614d3a?w=400,1,Slip-On,FALSE,Slip-On | Vans,Buy Slip-On by Vans. Type: sneaker. Usage: casual.,active,Vans,Slip-On,https://images.unsplash.com/photo-1595950653106-6c9ebd614d3a?w=400,1150000,sneaker,casual
fuelcell-propel-v3,FuelCell Propel V3,<p>New Balance FuelCell Propel V3. Category: Running.</p>,New Balance,running_shoe,"running_shoe, sport, new balance",TRUE,Color,Pink/White,Size,US 8.5,NEWBALAN-FUELCELLPR-PINK/W-US8.,500,shopify,100,deny,manual,2300000,2760000,TRUE,TRUE,https://images.unsplash.com/photo-1551107696-a4b0c5a0d9a2?w=400,1,FuelCell Propel V3,FALSE,FuelCell Propel V3 | New Balance,Buy FuelCell Propel V3 by New Balance. Type: running_shoe. Usage: sport.,active,New Balance,FuelCell Propel V3,https://images.unsplash.com/photo-1551107696-a4b0c5a0d9a2?w=400,2300000,running_shoe,sport
gel-quantum-180,Gel-Quantum 180,<p>Asics Gel-Quantum 180. Category: Running.</p>,Asics,running_shoe,"running_shoe, sport, asics",TRUE,Color,Black,Size,US 11.5,ASICS-GEL-QUANTU-BLACK-US11,500,shopify,100,deny,manual,2760000,3312000,TRUE,TRUE,https://images.unsplash.com/photo-1542291026-7eec264c27ff?w=400,1,Gel-Quantum 180,FALSE,Gel-Quantum 180 | Asics,Buy Gel-Quantum 180 by Asics. Type: running_shoe. Usage: sport.,active,Asics,Gel-Quantum 180,https://images.unsplash.com/photo-1542291026-7eec264c27ff?w=400,2760000,running_shoe,sport
ray-tracer-evo,Ray Tracer Evo,<p>Fila Ray Tracer Evo. Category: Fashion.</p>,Fila,sneaker,"sneaker, casual, fila",TRUE,Color,White,Size,US 8,FILA-RAYTRACERE-WHITE-US8,500,shopify,100,deny,manual,1495000,1794000,TRUE,TRUE,https://images.unsplash.com/photo-1595950653106-6c9ebd614d3a?w=400,1,Ray Tracer Evo,FALSE,Ray Tracer Evo | Fila,Buy Ray Tracer Evo by Fila. Type: sneaker. Usage: casual.,active,Fila,Ray Tracer Evo,https://images.unsplash.com/photo-1595950653106-6c9ebd614d3a?w=400,1495000,sneaker,casual
gorun-razor-excess,GOrun Razor Excess,<p>Skechers GOrun Razor Excess. Category: Running.</p>,Skechers,running_shoe,"running_shoe, sport, skechers",TRUE,Color,Black/Yellow,Size,US 9,SKECHERS-GORUNRAZOR-BLACK/-US9,500,shopify,100,deny,manual,2875000,3450000,TRUE,TRUE,https://images.unsplash.com/photo-1600185365483-26d7a4cc7519?w=400,1,GOrun Razor Excess,FALSE,GOrun Razor Excess | Skechers,Buy GOrun Razor Excess by Skechers. Type: running_shoe. Usage: sport.,active,Skechers,GOrun Razor Excess,https://images.unsplash.com/photo-1600185365483-26d7a4cc7519?w=400,2875000,running_shoe,sport
zoom-pegasus-38,Zoom Pegasus 38,<p>Nike Zoom Pegasus 38. Category: Running.</p>,Nike,running_shoe,"running_shoe, sport, nike",TRUE,Color,Pink,Size,US 7.5,NIKE-ZOOMPEGASU-PINK-US7.,500,shopify,100,deny,manual,2760000,3312000,TRUE,TRUE,https://images.unsplash.com/photo-1460353581641-37baddab0fa2?w=400,1,Zoom Pegasus 38,FALSE,Zoom Pegasus 38 | Nike,Buy Zoom Pegasus 38 by Nike. Type: running_shoe. Usage: sport.,active,Nike,Zoom Pegasus 38,https://images.unsplash.com/photo-1460353581641-37baddab0fa2?w=400,2760000,running_shoe,sport
nmdr1,NMD_R1,<p>Adidas NMD_R1. Category: Running.</p>,Adidas,running_shoe,"running_shoe, sport, adidas",TRUE,Color,Grey/Pink,Size,US 7.5,ADIDAS-NMD_R1-GREY/P-US7.,500,shopify,100,deny,manual,3220000,3864000,TRUE,TRUE,https://images.unsplash.com/photo-1600185365483-26d7a4cc7519?w=400,1,NMD_R1,FALSE,NMD_R1 | Adidas,Buy NMD_R1 by Adidas. Type: running_shoe. Usage: sport.,active,Adidas,NMD_R1,https://images.unsplash.com/photo-1600185365483-26d7a4cc7519?w=400,3220000,running_shoe,sport
nano-9,Nano 9,<p>Reebok Nano 9. Category: Crossfit.</p>,Reebok,sneaker,"sneaker, casual, reebok",TRUE,Color,Black,Size,US 11.5,REEBOK-NANO9-BLACK-US11,500,shopify,100,deny,manual,2990000,3588000,TRUE,TRUE,https://images.unsplash.com/photo-1542291026-7eec264c27ff?w=400,1,Nano 9,FALSE,Nano 9 | Reebok,Buy Nano 9 by Reebok. Type: sneaker. Usage: casual.,active,Reebok,Nano 9,https://images.unsplash.com/photo-1542291026-7eec264c27ff?w=400,2990000,sneaker,casual
327,327,<p>New Balance 327. Category: Casual.</p>,New Balance,sneaker,"sneaker, casual, new balance",TRUE,Color,Purple,Size,US 7.5,NEWBALAN-327-PURPLE-US7.,500,shopify,100,deny,manual,2300000,2760000,TRUE,TRUE,https://images.unsplash.com/photo-1525966222134-fcfa99b8ae77?w=400,1,327,FALSE,327 | New Balance,Buy 327 by New Balance. Type: sneaker. Usage: casual.,active,New Balance,327,https://images.unsplash.com/photo-1525966222134-fcfa99b8ae77?w=400,2300000,sneaker,casual
gel-cumulus-23,Gel-Cumulus 23,<p>Asics Gel-Cumulus 23. Category: Running.</p>,Asics,running_shoe,"running_shoe, sport, asics",TRUE,Color,Blue/Black,Size,US 10,ASICS-GEL-CUMULU-BLUE/B-US10,500,shopify,100,deny,manual,2760000,3312000,TRUE,TRUE,https://images.unsplash.com/photo-1595950653106-6c9ebd614d3a?w=400,1,Gel-Cumulus 23,FALSE,Gel-Cumulus 23 | Asics,Buy Gel-Cumulus 23 by Asics. Type: running_shoe. Usage: sport.,active,Asics,Gel-Cumulus 23,https://images.unsplash.com/photo-1595950653106-6c9ebd614d3a?w=400,2760000,running_shoe,sport
f-13,F-13,<p>Fila F-13. Category: Casual.</p>,Fila,sneaker,"sneaker, casual, fila",TRUE,Color,White,Size,US 9,FILA-F-13-WHITE-US9,500,shopify,100,deny,manual,1840000,2208000,TRUE,TRUE,https://images.unsplash.com/photo-1595950653106-6c9ebd614d3a?w=400,1,F-13,FALSE,F-13 | Fila,Buy F-13 by Fila. Type: sneaker. Usage: casual.,active,Fila,F-13,https://images.unsplash.com/photo-1595950653106-6c9ebd614d3a?w=400,1840000,sneaker,casual
go-walk-6,Go Walk 6,<p>Skechers Go Walk 6. Category: Walking.</p>,Skechers,sneaker,"sneaker, casual, skechers",TRUE,Color,Black/Grey,Size,US 10.5,SKECHERS-GOWALK6-BLACK/-US10,500,shopify,100,deny,manual,1380000,1656000,TRUE,TRUE,https://images.unsplash.com/photo-1542291026-7eec264c27ff?w=400,1,Go Walk 6,FALSE,Go Walk 6 | Skechers,Buy Go Walk 6 by Skechers. Type: sneaker. Usage: casual.,active,Skechers,Go Walk 6,https://images.unsplash.com/photo-1542291026-7eec264c27ff?w=400,1380000,sneaker,casual
superstar,Superstar,<p>Adidas Superstar. Category: Casual.</p>,Adidas,sneaker,"sneaker, casual, adidas",TRUE,Color,Black/White,Size,US 10,ADIDAS-SUPERSTAR-BLACK/-US10,500,shopify,100,deny,manual,1955000,2346000,TRUE,TRUE,https://images.unsplash.com/photo-1551107696-a4b0c5a0d9a2?w=400,1,Superstar,FALSE,Superstar | Adidas,Buy Superstar by Adidas. Type: sneaker. Usage: casual.,active,Adidas,Superstar,https://images.unsplash.com/photo-1551107696-a4b0c5a0d9a2?w=400,1955000,sneaker,casual
classic-nylon,Classic Nylon,<p>Reebok Classic Nylon. Category: Casual.</p>,Reebok,sneaker,"sneaker, casual, reebok",TRUE,Color,Pink,Size,US 7,REEBOK-CLASSICNYL-PINK-US7,500,shopify,100,deny,manual,1380000,1656000,TRUE,TRUE,https://images.unsplash.com/photo-1460353581641-37baddab0fa2?w=400,1,Classic Nylon,FALSE,Classic Nylon | Reebok,Buy Classic Nylon by Reebok. Type: sneaker. Usage: casual.,active,Reebok,Classic Nylon,https://images.unsplash.com/photo-1460353581641-37baddab0fa2?w=400,1380000,sneaker,casual
chuck-70,Chuck 70,<p>Converse Chuck 70. Category: Casual.</p>,Converse,sneaker,"sneaker, casual, converse",TRUE,Color,Grey,Size,US 11,CONVERSE-CHUCK70-GREY-US11,500,shopify,100,deny,manual,1955000,2346000,TRUE,TRUE,https://images.unsplash.com/photo-1542291026-7eec264c27ff?w=400,1,Chuck 70,FALSE,Chuck 70 | Converse,Buy Chuck 70 by Converse. Type: sneaker. Usage: casual.,active,Converse,Chuck 70,https://images.unsplash.com/photo-1542291026-7eec264c27ff?w=400,1955000,sneaker,casual
574,574,<p>New Balance 574. Category: Casual.</p>,New Balance,sneaker,"sneaker, casual, new balance",TRUE,Color,Navy,Size,US 8.5,NEWBALAN-574-NAVY-US8.,500,shopify,100,deny,manual,1840000,2208000,TRUE,TRUE,https://images.unsplash.com/photo-1600185365483-26d7a4cc7519?w=400,1,574,FALSE,574 | New Balance,Buy 574 by New Balance. Type: sneaker. Usage: casual.,active,New Balance,574,https://images.unsplash.com/photo-1600185365483-26d7a4cc7519?w=400,1840000,sneaker,casual
gt-2000-9,GT-2000 9,<p>Asics GT-2000 9. Category: Running.</p>,Asics,running_shoe,"running_shoe, sport, asics",TRUE,Color,Black,Size,US 9.5,ASICS-GT-20009-BLACK-US9.,500,shopify,100,deny,manual,2760000,3312000,TRUE,TRUE,https://images.unsplash.com/photo-1515955656352-a1fa3ffcd111?w=400,1,GT-2000 9,FALSE,GT-2000 9 | Asics,Buy GT-2000 9 by Asics. Type: running_shoe. Usage: sport.,active,Asics,GT-2000 9,https://images.unsplash.com/photo-1515955656352-a1fa3ffcd111?w=400,2760000,running_shoe,sport
grant-hill-2,Grant Hill 2,<p>Fila Grant Hill 2. Category: Basketball.</p>,Fila,basketball_shoe,"basketball_shoe, sport, fila",TRUE,Color,White/Navy,Size,US 8,FILA-GRANTHILL2-WHITE/-US8,500,shopify,100,deny,manual,2185000,2622000,TRUE,TRUE,https://images.unsplash.com/photo-1595950653106-6c9ebd614d3a?w=400,1,Grant Hill 2,FALSE,Grant Hill 2 | Fila,Buy Grant Hill 2 by Fila. Type: basketball_shoe. Usage: sport.,active,Fila,Grant Hill 2,https://images.unsplash.com/photo-1595950653106-6c9ebd614d3a?w=400,2185000,basketball_shoe,sport
elite-flex,Elite Flex,<p>Skechers Elite Flex. Category: Walking.</p>,Skechers,sneaker,"sneaker, casual, skechers",TRUE,Color,Grey,Size,US 9.5,SKECHERS-ELITEFLEX-GREY-US9.,500,shopify,100,deny,manual,1610000,1932000,TRUE,TRUE,https://images.unsplash.com/photo-1608231387042-66d1773070a5?w=400,1,Elite Flex,FALSE,Elite Flex | Skechers,Buy Elite Flex by Skechers. Type: sneaker. Usage: casual.,active,Skechers,Elite Flex,https://images.unsplash.com/photo-1608231387042-66d1773070a5?w=400,1610000,sneaker,casual
nano-x1,Nano X1,<p>Reebok Nano X1. Category: Training.</p>,Reebok,training_shoe,"training_shoe, sport, reebok",TRUE,Color,Black,Size,US 11.5,REEBOK-NANOX1-BLACK-US11,500,shopify,100,deny,manual,2990000,3588000,TRUE,TRUE,https://images.unsplash.com/photo-1460353581641-37baddab0fa2?w=400,1,Nano X1,FALSE,Nano X1 | Reebok,Buy Nano X1 by Reebok. Type: training_shoe. Usage: sport.,active,Reebok,Nano X1,https://images.unsplash.com/photo-1460353581641-37baddab0fa2?w=400,2990000,training_shoe,sport
suede-classic,Suede Classic,<p>Puma Suede Classic. Category: Casual.</p>,Puma,sneaker,"sneaker, casual, puma",TRUE,Color,Black/White,Size,US 10.5,PUMA-SUEDECLASS-BLACK/-US10,500,shopify,100,deny,manual,1495000,1794000,TRUE,TRUE,https://images.unsplash.com/photo-1600185365483-26d7a4cc7519?w=400,1,Suede Classic,FALSE,Suede Classic | Puma,Buy Suede Classic by Puma. Type: sneaker. Usage: casual.,active,Puma,Suede Classic,https://images.unsplash.com/photo-1600185365483-26d7a4cc7519?w=400,1495000,sneaker,casual
327,327,<p>New Balance 327. Category: Lifestyle.</p>,New Balance,sneaker,"sneaker, casual, new balance",TRUE,Color,White/Grey,Size,US 8,NEWBALAN-327-WHITE/-US8,500,shopify,100,deny,manual,2070000,2484000,TRUE,TRUE,https://images.unsplash.com/photo-1525966222134-fcfa99b8ae77?w=400,1,327,FALSE,327 | New Balance,Buy 327 by New Balance. Type: sneaker. Usage: casual.,active,New Balance,327,https://images.unsplash.com/photo-1525966222134-fcfa99b8ae77?w=400,2070000,sneaker,casual
gel-quantum-90,Gel-Quantum 90,<p>Asics Gel-Quantum 90. Category: Running.</p>,Asics,running_shoe,"running_shoe, sport, asics",TRUE,Color,Grey,Size,US 10,ASICS-GEL-QUANTU-GREY-US10,500,shopify,100,deny,manual,1840000,2208000,TRUE,TRUE,https://images.unsplash.com/photo-1608231387042-66d1773070a5?w=400,1,Gel-Quantum 90,FALSE,Gel-Quantum 90 | Asics,Buy Gel-Quantum 90 by Asics. Type: running_shoe. Usage: sport.,active,Asics,Gel-Quantum 90,https://images.unsplash.com/photo-1608231387042-66d1773070a5?w=400,1840000,running_shoe,sport
max-cushioning,Max Cushioning,<p>Skechers Max Cushioning. Category: Walking.</p>,Skechers,sneaker,"sneaker, casual, skechers",TRUE,Color,Black,Size,US 9.5,SKECHERS-MAXCUSHION-BLACK-US9.,500,shopify,100,deny,manual,1840000,2208000,TRUE,TRUE,https://images.unsplash.com/photo-1560769629-975ec94e6a86?w=400,1,Max Cushioning,FALSE,Max Cushioning | Skechers,Buy Max Cushioning by Skechers. Type: sneaker. Usage: casual.,active,Skechers,Max Cushioning,https://images.unsplash.com/photo-1560769629-975ec94e6a86?w=400,1840000,sneaker,casual
react-infinity-run-flyknit-2,React Infinity Run Flyknit 2,<p>Nike React Infinity Run Flyknit 2. Category: Running.</p>,Nike,running_shoe,"running_shoe, sport, nike",TRUE,Color,Pink,Size,US 6.5,NIKE-REACTINFIN-PINK-US6.,500,shopify,100,deny,manual,3680000,4416000,TRUE,TRUE,https://images.unsplash.com/photo-1560769629-975ec94e6a86?w=400,1,React Infinity Run Flyknit 2,FALSE,React Infinity Run Flyknit 2 | Nike,Buy React Infinity Run Flyknit 2 by Nike. Type: running_shoe. Usage: sport.,active,Nike,React Infinity Run Flyknit 2,https://images.unsplash.com/photo-1560769629-975ec94e6a86?w=400,3680000,running_shoe,sport
ultraboost-dna,Ultraboost DNA,<p>Adidas Ultraboost DNA. Category: Running.</p>,Adidas,running_shoe,"running_shoe, sport, adidas",TRUE,Color,White,Size,US 9.5,ADIDAS-ULTRABOOST-WHITE-US9.,500,shopify,100,deny,manual,4140000,4968000,TRUE,TRUE,https://images.unsplash.com/photo-1608231387042-66d1773070a5?w=400,1,Ultraboost DNA,FALSE,Ultraboost DNA | Adidas,Buy Ultraboost DNA by Adidas. Type: running_shoe. Usage: sport.,active,Adidas,Ultraboost DNA,https://images.unsplash.com/photo-1608231387042-66d1773070a5?w=400,4140000,running_shoe,sport
zig-kinetica-ii,Zig Kinetica II,<p>Reebok Zig Kinetica II. Category: Running.</p>,Reebok,running_shoe,"running_shoe, sport, reebok",TRUE,Color,Blue,Size,US 8,REEBOK-ZIGKINETIC-BLUE-US8,500,shopify,100,deny,manual,2760000,3312000,TRUE,TRUE,https://images.unsplash.com/photo-1600185365483-26d7a4cc7519?w=400,1,Zig Kinetica II,FALSE,Zig Kinetica II | Reebok,Buy Zig Kinetica II by Reebok. Type: running_shoe. Usage: sport.,active,Reebok,Zig Kinetica II,https://images.unsplash.com/photo-1600185365483-26d7a4cc7519?w=400,2760000,running_shoe,sport
calibrate-runner,Calibrate Runner,<p>Puma Calibrate Runner. Category: Running.</p>,Puma,running_shoe,"running_shoe, sport, puma",TRUE,Color,Grey,Size,US 7,PUMA-CALIBRATER-GREY-US7,500,shopify,100,deny,manual,2070000,2484000,TRUE,TRUE,https://images.unsplash.com/photo-1595950653106-6c9ebd614d3a?w=400,1,Calibrate Runner,FALSE,Calibrate Runner | Puma,Buy Calibrate Runner by Puma. Type: running_shoe. Usage: sport.,active,Puma,Calibrate Runner,https://images.unsplash.com/photo-1595950653106-6c9ebd614d3a?w=400,2070000,running_shoe,sport
era,Era,<p>Vans Era. Category: Skate.</p>,Vans,sneaker,"sneaker, casual, vans",TRUE,Color,Black,Size,US 10,VANS-ERA-BLACK-US10,500,shopify,100,deny,manual,1150000,1380000,TRUE,TRUE,https://images.unsplash.com/photo-1460353581641-37baddab0fa2?w=400,1,Era,FALSE,Era | Vans,Buy Era by Vans. Type: sneaker. Usage: casual.,active,Vans,Era,https://images.unsplash.com/photo-1460353581641-37baddab0fa2?w=400,1150000,sneaker,casual
fresh-foam-hierro-v6,Fresh Foam Hierro v6,<p>New Balance Fresh Foam Hierro v6. Category: Trail Running.</p>,New Balance,running_shoe,"running_shoe, sport, new balance",TRUE,Color,Green,Size,US 11.5,NEWBALAN-FRESHFOAMH-GREEN-US11,500,shopify,100,deny,manual,3105000,3726000,TRUE,TRUE,https://images.unsplash.com/photo-1608231387042-66d1773070a5?w=400,1,Fresh Foam Hierro v6,FALSE,Fresh Foam Hierro v6 | New Balance,Buy Fresh Foam Hierro v6 by New Balance. Type: running_shoe. Usage: sport.,active,New Balance,Fresh Foam Hierro v6,https://images.unsplash.com/photo-1608231387042-66d1773070a5?w=400,3105000,running_shoe,sport
gel-kayano-27,Gel-Kayano 27,<p>Asics Gel-Kayano 27. Category: Running.</p>,Asics,running_shoe,"running_shoe, sport, asics",TRUE,Color,Blue,Size,US 8.5,ASICS-GEL-KAYANO-BLUE-US8.,500,shopify,100,deny,manual,3680000,4416000,TRUE,TRUE,https://images.unsplash.com/photo-1542291026-7eec264c27ff?w=400,1,Gel-Kayano 27,FALSE,Gel-Kayano 27 | Asics,Buy Gel-Kayano 27 by Asics. Type: running_shoe. Usage: sport.,active,Asics,Gel-Kayano 27,https://images.unsplash.com/photo-1542291026-7eec264c27ff?w=400,3680000,running_shoe,sport
ray-tracer-evo,Ray Tracer Evo,<p>Fila Ray Tracer Evo. Category: Fashion.</p>,Fila,sneaker,"sneaker, casual, fila",TRUE,Color,Black/White,Size,US 11,FILA-RAYTRACERE-BLACK/-US11,500,shopify,100,deny,manual,1725000,2070000,TRUE,TRUE,https://images.unsplash.com/photo-1595950653106-6c9ebd614d3a?w=400,1,Ray Tracer Evo,FALSE,Ray Tracer Evo | Fila,Buy Ray Tracer Evo by Fila. Type: sneaker. Usage: casual.,active,Fila,Ray Tracer Evo,https://images.unsplash.com/photo-1595950653106-6c9ebd614d3a?w=400,1725000,sneaker,casual
go-run-mojo,Go Run Mojo,<p>Skechers Go Run Mojo. Category: Running.</p>,Skechers,running_shoe,"running_shoe, sport, skechers",TRUE,Color,Black,Size,US 7.5,SKECHERS-GORUNMOJO-BLACK-US7.,500,shopify,100,deny,manual,1380000,1656000,TRUE,TRUE,https://images.unsplash.com/photo-1560769629-975ec94e6a86?w=400,1,Go Run Mojo,FALSE,Go Run Mojo | Skechers,Buy Go Run Mojo by Skechers. Type: running_shoe. Usage: sport.,active,Skechers,Go Run Mojo,https://images.unsplash.com/photo-1560769629-975ec94e6a86?w=400,1380000,running_shoe,sport
clyde-all-pro,Clyde All-Pro,<p>Puma Clyde All-Pro. Category: Basketball.</p>,Puma,basketball_shoe,"basketball_shoe, sport, puma",TRUE,Color,Black,Size,US 9,PUMA-CLYDEALL-P-BLACK-US9,500,shopify,100,deny,manual,2990000,3588000,TRUE,TRUE,https://images.unsplash.com/photo-1525966222134-fcfa99b8ae77?w=400,1,Clyde All-Pro,FALSE,Clyde All-Pro | Puma,Buy Clyde All-Pro by Puma. Type: basketball_shoe. Usage: sport.,active,Puma,Clyde All-Pro,https://images.unsplash.com/photo-1525966222134-fcfa99b8ae77?w=400,2990000,basketball_shoe,sport
327,327,<p>New Balance 327. Category: Casual.</p>,New Balance,sneaker,"sneaker, casual, new balance",TRUE,Color,Navy,Size,US 9,NEWBALAN-327-NAVY-US9,500,shopify,100,deny,manual,2300000,2760000,TRUE,TRUE,https://images.unsplash.com/photo-1525966222134-fcfa99b8ae77?w=400,1,327,FALSE,327 | New Balance,Buy 327 by New Balance. Type: sneaker. Usage: casual.,active,New Balance,327,https://images.unsplash.com/photo-1525966222134-fcfa99b8ae77?w=400,2300000,sneaker,casual
